693nm,691nm,527nm,525nm,340nm,530nm,523nm,532nm,695nm,520nm,534nm,696nm,625nm,623nm,627nm,685nm,629nm,621nm,631nm,537nm,634nm,619nm,800nm,689nm,794nm,821nm,636nm,518nm,795nm,806nm,809nm,812nm,617nm,638nm,801nm,414nm,798nm,584nm,539nm,687nm,582nm,580nm,354nm,827nm,417nm,698nm,578nm,348nm,587nm,640nm,L*,a*,b*,Date
0.001823917,0.007091383,0.624059618,0.613172293,0.005898552,0.639227867,0.606457472,0.655973792,0.000437466,0.610793054,0.672538042,0.000311541,0.920011163,0.929395795,0.909959853,0.059841067,0.897524953,0.937716365,0.883239746,0.687243402,0.866612613,0.940248489,0.000519879,0.026118435,0.000517027,0.000500973,0.848654568,0.623862982,0.000513004,0.000523138,0.000503735,0.000515713,0.938633025,0.829565763,0.00052781,0.013060312,0.00052633,0.859028757,0.699661553,0.042645,0.852912486,0.847061872,0.000323049,0.000508079,0.032355975,0.000240498,0.841422975,0.000488971,0.864748359,0.808699727,91.19,-5.24,51.11,Day1
0.002111188,0.00782018,0.622600734,0.611916184,0.006758397,0.637645483,0.605500102,0.654331446,0.00053146,0.610196173,0.670846581,0.000383074,0.918163896,0.927640259,0.908020675,0.06047269,0.895516217,0.936057746,0.881168485,0.685498178,0.864502907,0.938629866,0.000636506,0.027216991,0.000633356,0.00061492,0.846538782,0.623686314,0.000628957,0.000640931,0.000617575,0.000632081,0.937004447,0.827470362,0.000646508,0.014631357,0.000644043,0.857571244,0.697856843,0.043522783,0.851426363,0.845539689,0.000400901,0.000622885,0.035161048,0.000297985,0.839861155,0.000600799,0.863309324,0.806645989,90.43,-3.58,47.25,Day1
0.000740699,0.003909261,0.597753048,0.586593628,0.002614168,0.613279581,0.579276919,0.630254865,0.000133448,0.582419515,0.647073746,8.76e-05,0.930058539,0.938566864,0.920904458,0.057727363,0.909329832,0.946024299,0.895931184,0.662136197,0.880145252,0.948045373,0.000153195,0.020891333,0.000151595,0.000145044,0.862888217,0.594140768,0.000149843,0.00015354,0.00014703,0.000150689,0.946159363,0.844382286,0.000155106,0.006893704,0.000155237,0.854035974,0.674915314,0.038829289,0.846890032,0.840002179,8.7e-05,0.000148233,0.020291526,6.44e-05,0.83336097,0.000140497,0.860775828,0.823990285,81.36,-3.37,63.34,Day1
0.000945921,0.004591339,0.6079216,0.596749544,0.003255094,0.623392344,0.589492321,0.640326977,0.000184052,0.592883885,0.657090425,0.000123611,0.927393138,0.9361673,0.917964876,0.058134679,0.906115949,0.943882406,0.892428279,0.672061205,0.87635535,0.946060359,0.000213084,0.022133477,0.000211174,0.000202744,0.858843803,0.604887366,0.000208924,0.000213788,0.000205058,0.000210104,0.944267511,0.840110958,0.000215895,0.008162574,0.000215916,0.856483877,0.684748054,0.039711624,0.849727988,0.843237579,0.000124072,0.000206768,0.022956764,9.21e-05,0.836983979,0.000196814,0.862843037,0.819518924,83.87,-5.07,61.05,Day1
0.000780619,0.004046271,0.599834085,0.588675976,0.002740867,0.61534667,0.581377149,0.632312179,0.000143005,0.584578753,0.649118304,9.43e-05,0.929450572,0.938017905,0.920235574,0.057811823,0.908599913,0.945532501,0.895136714,0.664160252,0.879286706,0.947586954,0.000164483,0.021151161,0.000162817,0.000155895,0.861972988,0.596367419,0.000160967,0.00016489,0.000157955,0.000161873,0.945718884,0.843416572,0.000166559,0.007151315,0.000166673,0.854480028,0.676918387,0.03901571,0.847415209,0.840610147,9.39e-05,0.000159251,0.020843461,6.95e-05,0.834049881,0.000151077,0.861140668,0.822980046,81.28,-3.74,62.82,Day1
0.000826333,0.00419854,0.603374243,0.592182577,0.002883014,0.618886113,0.584859252,0.635846138,0.000154099,0.588089108,0.652640164,0.000102233,0.928758383,0.937404275,0.919461668,0.057834849,0.907741785,0.94499433,0.894188225,0.667658687,0.878245115,0.947097003,0.000177545,0.02140904,0.000175817,0.000168477,0.860845268,0.599907696,0.000173848,0.000178024,0.000170611,0.00017483,0.945261419,0.842208147,0.000179811,0.007426119,0.000179921,0.855427384,0.680393696,0.039167799,0.848496258,0.841828585,0.000101984,0.000172019,0.02142394,7.56e-05,0.835403502,0.000163358,0.8619591,0.821696818,81.1,-4.58,62.57,Day1
0.000973128,0.004678695,0.608458996,0.597303152,0.003340112,0.623915553,0.590074778,0.640842259,0.000191068,0.593512356,0.65759784,0.000128643,0.927094042,0.935891986,0.917641521,0.058216743,0.905769706,0.943630695,0.892058969,0.672558069,0.87596488,0.945821464,0.000221466,0.022296367,0.000219513,0.000210834,0.858436644,0.605568886,0.000217203,0.000222228,0.000213187,0.000218425,0.944033682,0.839691043,0.000224409,0.008332361,0.000224399,0.856537461,0.685233951,0.039841138,0.849803746,0.843335211,0.000129311,0.000214967,0.023305522,9.6e-05,0.837102532,0.000204714,0.86287415,0.819089651,84.23,-5.04,60.6,Day1
0.000743979,0.003919043,0.599220991,0.58802557,0.002622651,0.614762127,0.580665648,0.631743312,0.000134192,0.583778143,0.648564458,8.82e-05,0.929980397,0.938507855,0.92080617,0.057665944,0.909208834,0.945982933,0.895784497,0.663625419,0.879969716,0.948018074,0.000154012,0.020886362,0.000152417,0.00014584,0.862683117,0.595463157,0.00015065,0.00015436,0.000147828,0.000151507,0.946146011,0.844146788,0.000155933,0.006900817,0.000156079,0.854542971,0.676403642,0.038794406,0.847450435,0.840618253,8.75e-05,0.00014904,0.020304743,6.48e-05,0.834032357,0.00014128,0.861232281,0.82372427,81.27,-3.85,63.62,Day1
0.000804694,0.004127197,0.6027053,0.591495514,0.002812362,0.618235588,0.584143221,0.635209203,0.000148722,0.587326288,0.652017832,9.84e-05,0.929222226,0.937829435,0.919965744,0.057801638,0.908285379,0.945381641,0.894773602,0.667054057,0.878871441,0.947465539,0.000171113,0.021278854,0.000169423,0.000162293,0.861506343,0.599092126,0.000167507,0.000171559,0.000164385,0.000168466,0.945625246,0.842899442,0.00017329,0.007279327,0.00017341,0.855497122,0.679807425,0.039077792,0.848536849,0.841839433,9.8e-05,0.000165743,0.021111798,7.27e-05,0.835384548,0.000157331,0.862057567,0.822414279,83.31,-4.42,63.0,Day1
0.000632943,0.003521261,0.595202982,0.583940506,0.002264578,0.610812664,0.576445818,0.627832115,0.000108426,0.579313993,0.644694328,7.02e-05,0.931696951,0.940076113,0.922674954,0.057265934,0.911226451,0.947406292,0.897955954,0.659814715,0.882288277,0.949363589,0.000123628,0.020053195,0.000122242,0.000116704,0.865125,0.590714872,0.000120739,0.000123818,0.000118465,0.000121439,0.947460473,0.84669131,0.000125109,0.006142466,0.000125315,0.853967726,0.672654986,0.038124453,0.846712351,0.839716434,6.91e-05,0.000119428,0.018643146,5.12e-05,0.832972288,0.000112905,0.860819101,0.826352477,80.26,-3.57,65.72,Day1
0.00068302,0.003701196,0.600797772,0.589454651,0.002419244,0.616429448,0.581886172,0.633458853,0.000119708,0.584759712,0.650320649,7.81e-05,0.931041718,0.939512312,0.921924889,0.05730116,0.910375953,0.946929097,0.896997094,0.665423334,0.881215215,0.948947906,0.000136701,0.020382063,0.000135247,0.000129263,0.863942623,0.596165776,0.00013361,0.000136958,0.000131113,0.000134405,0.947095811,0.84540385,0.000138374,0.0064431,0.000138589,0.855800986,0.678246975,0.038323142,0.848752856,0.841970026,7.71e-05,0.000132192,0.019301325,5.72e-05,0.835434318,0.000125152,0.862452924,0.824965715,83.61,-4.85,65.81,Day1
0.001184858,0.005336414,0.606725097,0.595845759,0.004013937,0.622007251,0.589021206,0.638843358,0.00024831,0.592946172,0.655521631,0.000169937,0.924685359,0.933617771,0.915096939,0.059011742,0.903111577,0.941494703,0.889293373,0.670397937,0.873119295,0.943737507,0.000290876,0.023557343,0.000288524,0.000277859,0.855552793,0.605571151,0.000285807,0.000292137,0.000280512,0.000287286,0.941928566,0.836804032,0.000294912,0.009715933,0.00029451,0.854537129,0.682982326,0.040926687,0.847769737,0.841258287,0.000172964,0.000282843,0.026092388,0.000128098,0.8349787,0.000270162,0.860894918,0.816228151,81.69,-3.16,55.83,Day1
0.001208549,0.005404547,0.608019829,0.597129643,0.004085844,0.623299718,0.590296388,0.640131116,0.000254886,0.594230711,0.656802237,0.000174784,0.92437166,0.93333739,0.914748669,0.05900605,0.90272826,0.941246569,0.888872445,0.671667218,0.872659922,0.943509698,0.000298779,0.023650916,0.000296407,0.000285526,0.855058432,0.606864095,0.000293631,0.000300096,0.0002882,0.000295148,0.94171387,0.836277068,0.000302935,0.009845537,0.00030252,0.854840577,0.684240699,0.040972285,0.848122358,0.841661632,0.000178047,0.000290599,0.026345089,0.000131906,0.835432291,0.000277669,0.861150861,0.815671086,80.89,-3.52,55.76,Day1
0.00096698,0.004660809,0.605907083,0.594819665,0.003327756,0.621333659,0.587674499,0.638246834,0.00018966,0.591175675,0.654994905,0.000127567,0.927055001,0.935832381,0.917624116,0.058300573,0.905778468,0.943552673,0.892097592,0.669953585,0.876038849,0.945723176,0.000220004,0.02230257,0.000218032,0.000209386,0.858549058,0.603308439,0.00021575,0.000220755,0.000211748,0.000216937,0.943909109,0.839844346,0.000222919,0.008333047,0.000222881,0.855495095,0.68262583,0.039891087,0.848672271,0.84211123,0.00012832,0.000213505,0.023312394,9.51e-05,0.835787654,0.000203278,0.861916125,0.819285095,82.22,-4.31,60.01,Day1
0.001119542,0.005139133,0.605648458,0.594737113,0.003812342,0.620958567,0.58785516,0.637810051,0.00023041,0.591688573,0.654503763,0.000156903,0.925300598,0.934185445,0.915760756,0.058845669,0.903820395,0.942014992,0.890047669,0.669400692,0.873914719,0.944231629,0.000269275,0.023214776,0.000267021,0.000256946,0.856380105,0.604207993,0.000264436,0.000270373,0.00025953,0.000265816,0.942412019,0.837655365,0.000272961,0.009324488,0.000272666,0.854428887,0.682006598,0.040661305,0.847616732,0.841060996,0.000159234,0.000261681,0.025319342,0.000117913,0.834739208,0.000249714,0.860831976,0.817096472,80.96,-3.24,56.77,Day1
0.001208661,0.005402461,0.609241962,0.598319888,0.004083753,0.624534249,0.591445923,0.641369104,0.000254872,0.595347166,0.658040285,0.000174826,0.92431432,0.93329668,0.914673686,0.058934674,0.902633309,0.941221237,0.888754845,0.672902703,0.872516692,0.943497062,0.000298666,0.02362073,0.000296311,0.000285435,0.854888797,0.607940137,0.000293522,0.000299976,0.000288103,0.000295048,0.94171381,0.836080134,0.000302814,0.009828325,0.000302431,0.855260074,0.685474515,0.040918589,0.848585486,0.842170358,0.000178028,0.000290504,0.026309138,0.000131952,0.835986614,0.000277592,0.861529171,0.815446675,80.43,-3.98,56.11,Day1
0.001205756,0.005394099,0.61010164,0.599148273,0.004070381,0.625410378,0.592235208,0.642254353,0.000253914,0.596101522,0.658932686,0.000174153,0.92446506,0.933444977,0.91482693,0.058903862,0.90278697,0.941366434,0.888908148,0.673800588,0.872667372,0.943645239,0.000297357,0.023595197,0.000295021,0.00028419,0.855033934,0.608653307,0.000292232,0.000298662,0.000286843,0.000293772,0.941871405,0.836217642,0.000301492,0.009790194,0.000301128,0.855716884,0.686378956,0.040887147,0.849070489,0.842684627,0.000177231,0.00028924,0.02623155,0.000131429,0.836529255,0.000276387,0.861959636,0.815575123,82.2,-4.18,56.41,Day1
0.001030627,0.004866138,0.601938486,0.591044009,0.003542106,0.617259622,0.584156752,0.634119153,0.000206738,0.58791995,0.650826216,0.000139706,0.9261235,0.934923291,0.916670918,0.058699034,0.904817343,0.942670166,0.891135514,0.665749073,0.875092506,0.944832623,0.000240989,0.022763675,0.000238848,0.000229565,0.857637763,0.600360632,0.000236465,0.000241882,0.000232055,0.000237687,0.9429757,0.838984132,0.000244223,0.008816032,0.000244021,0.853382766,0.678380549,0.040350188,0.846430242,0.839731514,0.000141302,0.000233961,0.024306374,0.000104511,0.833270907,0.000222936,0.859922707,0.818487763,78.54,-2.67,57.52,Day1
0.001281123,0.005613879,0.614569783,0.603550792,0.004287377,0.629894018,0.596574068,0.646741867,0.000274635,0.600431919,0.663415909,0.000189477,0.92403543,0.933082581,0.914328456,0.058954444,0.902216613,0.941067994,0.888261139,0.678267479,0.871940494,0.943397641,0.000321928,0.023910778,0.000319547,0.000308093,0.854230583,0.612968326,0.000316576,0.000323433,0.000310775,0.000318297,0.941671669,0.835341454,0.000326482,0.010160605,0.000326056,0.857317388,0.6908319,0.041070852,0.850830674,0.844608545,0.000193132,0.000313402,0.026944175,0.000143482,0.838612258,0.000299824,0.863406181,0.814630747,86.7,-5.0,56.34,Day1
0.00106027,0.004958692,0.602478623,0.591600001,0.003634589,0.61778605,0.584741354,0.63463819,0.000214618,0.588550687,0.651337862,0.000145393,0.925819576,0.934642971,0.916342914,0.058781832,0.904466748,0.94241333,0.89076221,0.666250587,0.87469852,0.944588602,0.000250469,0.022931119,0.00024828,0.000238725,0.857227623,0.601044655,0.000245835,0.000251429,0.000241253,0.0002471,0.942736685,0.838561773,0.000253853,0.008999298,0.000253608,0.853437245,0.678871512,0.040481698,0.846507251,0.839830875,0.000147268,0.000243238,0.024675116,0.000108931,0.833391547,0.000231884,0.859954357,0.818056583,78.91,-2.64,57.06,Day1
0.000994606,0.004753142,0.603993475,0.592986822,0.003418162,0.619380355,0.585952282,0.636277676,0.00019691,0.589564681,0.653016627,0.000132696,0.926865935,0.935634673,0.917445302,0.058524434,0.905616105,0.943348587,0.891956925,0.667968988,0.875927866,0.945507467,0.000228831,0.022524204,0.000226786,0.000217878,0.858473897,0.601830006,0.000224465,0.000229651,0.00022029,0.000225682,0.943673968,0.839811027,0.000231895,0.008536199,0.000231773,0.85471034,0.680633068,0.040126354,0.847821772,0.841190755,0.000133765,0.000222115,0.023731304,9.91e-05,0.83479619,0.000211554,0.86119169,0.819297671,83.48,-3.37,58.89,Day1
0.001126764,0.005156849,0.609422922,0.598410785,0.003824524,0.624775648,0.591404676,0.641644359,0.000232108,0.595141053,0.658345938,0.000158263,0.92528373,0.934206188,0.91570425,0.058690012,0.903717399,0.942069888,0.889891624,0.673242271,0.87369746,0.944319844,0.000270961,0.023178695,0.000268749,0.00025864,0.856097698,0.607543111,0.000266119,0.000272069,0.000261206,0.000267548,0.942539454,0.837304473,0.000274676,0.009307431,0.000274443,0.855895519,0.685850382,0.04055718,0.849216104,0.842798531,0.000160448,0.000263387,0.025277317,0.000119005,0.836613297,0.000251409,0.86217314,0.816675842,82.53,-4.42,57.7,Day1
0.001154165,0.005239779,0.609726846,0.598733544,0.003909665,0.625065088,0.591757774,0.641925573,0.000239608,0.595538139,0.658619404,0.000163719,0.925002933,0.933945775,0.91540271,0.058764096,0.903396845,0.94182986,0.889552116,0.673505902,0.873341024,0.944090247,0.00028002,0.023324816,0.000277765,0.000267407,0.855728805,0.607990742,0.000275079,0.000281195,0.000270003,0.000276548,0.942312837,0.836926699,0.00028388,0.009474442,0.000283603,0.855864346,0.68610394,0.040672485,0.849198699,0.842794538,0.000166198,0.000272259,0.025608748,0.000123266,0.836622,0.000259978,0.862127542,0.816292405,82.54,-4.35,57.27,Day1
0.001035092,0.004880174,0.602172852,0.591275692,0.00355541,0.617494643,0.584386587,0.634354591,0.000207901,0.588151693,0.651061893,0.000140548,0.926097512,0.93490082,0.916641355,0.058707692,0.904784083,0.942651093,0.89109844,0.665984154,0.875051558,0.944816232,0.000242366,0.022787401,0.00024022,0.000230898,0.857593298,0.600594401,0.000237826,0.00024327,0.000233392,0.000239058,0.942961693,0.838936388,0.000245623,0.008840583,0.000245417,0.853468955,0.678615093,0.04036691,0.846524954,0.839834929,0.000142173,0.000235312,0.024355434,0.000105165,0.833382785,0.000224241,0.860000551,0.818437099,78.9,-2.7,57.49,Day1
0.001743098,0.006886486,0.618263185,0.607491016,0.005685142,0.63339591,0.60091114,0.650134921,0.000412899,0.605332017,0.666704714,0.00029261,0.920280099,0.929591179,0.910304546,0.059919953,0.897952318,0.937842727,0.883757293,0.68142879,0.86722827,0.940313399,0.00049082,0.025915777,0.000487902,0.000472419,0.849368811,0.618513107,0.000484094,0.000493795,0.000475275,0.000486534,0.938632309,0.830378294,0.000498219,0.012762082,0.000496769,0.856830001,0.693860352,0.042595539,0.850513399,0.844455838,0.000303359,0.000479317,0.031831041,0.000225275,0.838614762,0.00046084,0.862741172,0.809607923,86.49,-3.93,50.43,Day1
0.001163732,0.005266885,0.613359213,0.602264941,0.003926003,0.628742158,0.595166326,0.645623446,0.000241832,0.598849356,0.662329316,0.000165455,0.925166011,0.934131145,0.915542543,0.058657646,0.903506756,0.942034423,0.889627516,0.677220345,0.873374224,0.944321215,0.000282249,0.023317415,0.000280033,0.000269637,0.855714023,0.611184955,0.000277301,0.000283447,0.000272209,0.000278841,0.942582428,0.836859822,0.00028616,0.009463158,0.000285929,0.857441187,0.689825892,0.040607158,0.850899756,0.84462446,0.00016776,0.000274506,0.025577163,0.000124647,0.838577926,0.000262204,0.863586843,0.816171348,86.66,-5.29,58.12,Day1
0.000881727,0.00438413,0.606879592,0.595649064,0.003049877,0.622398615,0.58829999,0.639363647,0.000167622,0.591558695,0.656157494,0.000111873,0.928380668,0.937078834,0.919030786,0.0579633,0.907256126,0.944718838,0.893645227,0.671164989,0.877643943,0.946859896,0.000193389,0.021746455,0.000191591,0.000183769,0.860189676,0.603410006,0.000189487,0.000193975,0.000185976,0.000190585,0.94505924,0.841502666,0.000195911,0.007742826,0.00019599,0.856699944,0.683889985,0.039412118,0.849896073,0.84335804,0.000111831,0.000187527,0.022083718,8.3e-05,0.837057769,0.000178299,0.863107979,0.820946276,86.39,-5.06,62.28,Day1
0.00093327,0.004550814,0.609177113,0.597947359,0.003209647,0.624679923,0.59061569,0.641632438,0.000180635,0.593934119,0.65841043,0.000121195,0.927733839,0.936495602,0.918318391,0.058056701,0.906478524,0.944197297,0.892798901,0.673393965,0.876729667,0.946375668,0.000208826,0.022039639,0.000206955,0.000198663,0.859215379,0.605852246,0.000204727,0.000209508,0.000200945,0.00020591,0.944596708,0.840475082,0.000211583,0.008054296,0.000211631,0.857221603,0.686095119,0.039617676,0.850505531,0.844056845,0.000121462,0.000202628,0.022729121,9.02e-05,0.837843895,0.000192846,0.863543868,0.819872022,86.67,-5.44,61.71,Day1
0.00106617,0.004971705,0.611393273,0.600250125,0.003623896,0.626823902,0.593066275,0.643735826,0.000215359,0.596610248,0.660473824,0.000146188,0.926285207,0.935159326,0.916755259,0.058450274,0.904808342,0.942972541,0.891020656,0.675405681,0.874853373,0.945210278,0.000250392,0.022814984,0.000248312,0.000238807,0.857263148,0.608788133,0.000245793,0.000251362,0.000241268,0.000247185,0.94345212,0.838465869,0.000253802,0.008877855,0.000253691,0.857319474,0.688053131,0.040234502,0.850696921,0.844340324,0.000147539,0.000243299,0.024409313,0.000109605,0.838214815,0.000232059,0.863546431,0.817822576,86.67,-5.44,61.71,Day1
0.00093327,0.004550814,0.609177113,0.597947359,0.003209647,0.624679923,0.59061569,0.641632438,0.000180635,0.593934119,0.65841043,0.000121195,0.927733839,0.936495602,0.918318391,0.058056701,0.906478524,0.944197297,0.892798901,0.673393965,0.876729667,0.946375668,0.000208826,0.022039639,0.000206955,0.000198663,0.859215379,0.605852246,0.000204727,0.000209508,0.000200945,0.00020591,0.944596708,0.840475082,0.000211583,0.008054296,0.000211631,0.857221603,0.686095119,0.039617676,0.850505531,0.844056845,0.000121462,0.000202628,0.022729121,9.02e-05,0.837843895,0.000192846,0.863543868,0.819872022,87.77,-5.18,59.48,Day1
0.00106617,0.004971705,0.611393273,0.600250125,0.003623896,0.626823902,0.593066275,0.643735826,0.000215359,0.596610248,0.660473824,0.000146188,0.926285207,0.935159326,0.916755259,0.058450274,0.904808342,0.942972541,0.891020656,0.675405681,0.874853373,0.945210278,0.000250392,0.022814984,0.000248312,0.000238807,0.857263148,0.608788133,0.000245793,0.000251362,0.000241268,0.000247185,0.94345212,0.838465869,0.000253802,0.008877855,0.000253691,0.857319474,0.688053131,0.040234502,0.850696921,0.844340324,0.000147539,0.000243299,0.024409313,0.000109605,0.838214815,0.000232059,0.863546431,0.817822576,87.77,-5.18,59.48,Day1
0.000780237,0.004045387,0.601801693,0.59057653,0.002733162,0.617349744,0.583196878,0.634336472,0.00014273,0.586331189,0.651159406,9.42e-05,0.929708004,0.938273311,0.920495212,0.057759892,0.908858001,0.94578445,0.895391822,0.666214049,0.879534483,0.947847188,0.000163976,0.021127397,0.000162329,0.000155434,0.862208009,0.598041892,0.000160473,0.000164386,0.000157478,0.000161403,0.946000099,0.843634844,0.000166054,0.007115565,0.000166184,0.855481744,0.67898643,0.038971797,0.848483801,0.841747999,9.36e-05,0.000158779,0.020762006,6.94e-05,0.835254788,0.000150644,0.862079263,0.823179007,85.15,-4.23,63.45,Day1
0.001168887,0.005280047,0.61480689,0.603679419,0.003938726,0.63020134,0.596539259,0.647084713,0.000243179,0.600191236,0.663789272,0.000166491,0.925082922,0.934068084,0.915438175,0.05859533,0.903378844,0.941990077,0.889473021,0.678675413,0.873190165,0.944292128,0.000283755,0.023311878,0.000281552,0.000271117,0.855499983,0.612488031,0.000278795,0.000284961,0.000273686,0.000280355,0.942568243,0.836615205,0.000287686,0.009472912,0.00028748,0.857938409,0.691277325,0.040570725,0.851448178,0.845226109,0.000168777,0.000276001,0.025593748,0.000125472,0.839232504,0.000263666,0.864035606,0.815896153,86.56,-5.78,58.44,Day1
0.001009114,0.004787625,0.617003798,0.605638862,0.003428483,0.632543802,0.598159313,0.649503589,0.000199786,0.601413846,0.666272283,0.000135132,0.927108407,0.935982168,0.917576611,0.058000229,0.905611575,0.943789303,0.891795456,0.681226075,0.875579715,0.946051061,0.00023112,0.022370815,0.000229208,0.000220282,0.857921302,0.613247395,0.000226768,0.000231954,0.000222625,0.000228138,0.944351077,0.839039207,0.000234234,0.008423553,0.000234301,0.859959245,0.693902254,0.039757419,0.853521228,0.847359121,0.000135625,0.000224522,0.023473728,0.000101054,0.841426611,0.000214021,0.866015077,0.818299353,91.62,-7.26,62.25,Day1
0.001158711,0.005251733,0.613127351,0.602035522,0.003911318,0.628510058,0.594938517,0.645391226,0.00024048,0.598619699,0.662097514,0.000164464,0.925192297,0.934153795,0.915572405,0.058648989,0.903540373,0.942053616,0.889664948,0.676989436,0.87341553,0.944337785,0.000280646,0.023293152,0.000278434,0.00026808,0.855758965,0.61095345,0.000275713,0.000281831,0.000270649,0.000277242,0.942596495,0.836908042,0.000284529,0.009436908,0.000284304,0.857357025,0.689595878,0.04059035,0.850807309,0.844523549,0.000166733,0.000272932,0.025525721,0.000123871,0.838468909,0.000260679,0.863510728,0.816222429,86.3,-5.27,58.15,Day1
0.001040854,0.004892988,0.611089945,0.599928021,0.003544955,0.626535177,0.592713594,0.643455386,0.000208618,0.596213639,0.660201192,0.000141317,0.926561594,0.935415328,0.917052388,0.058376525,0.905124664,0.943208218,0.89135617,0.675142884,0.875206053,0.945435524,0.000242292,0.022671964,0.000240251,0.000230977,0.857628703,0.608340919,0.000237786,0.000243203,0.000233407,0.00023914,0.943674505,0.838840723,0.000245573,0.008721263,0.000245497,0.857350469,0.687800646,0.040120348,0.850714207,0.844344318,0.000142434,0.00023537,0.024092998,0.000105816,0.838206232,0.00022441,0.863591611,0.818203509,87.76,-5.25,59.91,Day1
